class,image_path,name,xmax,xmin,ymax,ymin,confidence
6,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,403.1778564,304.4247437,440.8373413,334.2302246,0.835845232
6,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,528.3155518,379.0377808,383.170166,259.6105957,0.827605724
6,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,423.5230713,307.1889038,378.5137939,245.637085,0.784030616
6,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,315.3839111,190.2864685,450.6336365,282.57724,0.744814157
6,68ace3b08112478dfac972ebff6f77ff.jpg,GARBAGE,362.0342407,262.1242676,396.5716553,276.9554443,0.388277024
3,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,642.6817627,0.949516296,734.0758057,392.3431091,0.805636466
6,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,GARBAGE,1645.178955,1563.412109,593.8514404,504.3147583,0.783397079
6,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,GARBAGE,1028.596924,840.0927734,608.6723633,479.7553711,0.48435241
3,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,1112.291992,416.5094604,766.4379272,371.8814087,0.373784155
3,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,1920,1172.365234,780.4161987,381.3320923,0.276210129
0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,1257.212891,1190.163818,367.9078674,288.9495239,0.570188046
0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,1554.873413,1459.713623,333.1048584,180.8403931,0.526889324
0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,1356.92334,1274.841553,360.9310913,251.9069214,0.378228486
0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,1215.412354,1137.54895,385.1820068,306.9744873,0.311896116
7,6fc36a70eda97ea80e137c1dc5840cce.jpg,GRAFFITI,636.1328125,475.7198486,394.424469,244.3381653,0.855382502
7,6fc36a70eda97ea80e137c1dc5840cce.jpg,GRAFFITI,1820.377808,1690.074463,359.1635132,247.3265991,0.839531302
7,6fc36a70eda97ea80e137c1dc5840cce.jpg,GRAFFITI,902.0513306,799.1607056,361.8587646,266.1983948,0.679863751
7,6fc36a70eda97ea80e137c1dc5840cce.jpg,GRAFFITI,948.1837158,850.4473877,370.8120728,267.9102478,0.497282445
6,71e3b9f49317f4950e4d15fc5f8f578b.jpg,GARBAGE,1076.314941,924.3692627,286.880188,140.0113525,0.253749818
6,6dc09e56295226ec4d00b1d3bf69db86.jpg,GARBAGE,1050.605957,968.2268066,631.8845825,541.5294189,0.682297766
4,762a7b69d647bfbba5d6ad122be6f6aa.jpg,CONSTRUCTION_ROAD,624.1009521,406.6612244,430.7258301,310.5861206,0.812961698
4,762a7b69d647bfbba5d6ad122be6f6aa.jpg,CONSTRUCTION_ROAD,1438.949585,1144.314209,382.8273315,294.5924377,0.651354015
4,762a7b69d647bfbba5d6ad122be6f6aa.jpg,CONSTRUCTION_ROAD,1078.540894,579.7805176,410.1222534,303.940918,0.519268751
4,762a7b69d647bfbba5d6ad122be6f6aa.jpg,CONSTRUCTION_ROAD,1183.377441,985.0810547,392.2975464,303.8352661,0.293924063
3,7015ca05781691c917ef09907bbd5dfc.jpg,CLUTTER_SIDEWALK,681.8615112,0,818.5128174,583.173584,0.863399982
6,7015ca05781691c917ef09907bbd5dfc.jpg,GARBAGE,1314.805908,1233.75,765.9163818,661.4467773,0.846523702
6,7015ca05781691c917ef09907bbd5dfc.jpg,GARBAGE,1388.18335,1296.486084,755.8760986,657.7776489,0.482187301
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,1403.178345,1279.179321,457.907135,295.0475464,0.884108961
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,1319.299683,1190.224976,453.3982544,323.1426086,0.86251992
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,955.6114502,857.3747559,447.6131287,331.9811096,0.806942761
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,1568.277832,1372.812256,443.2528381,262.5892029,0.790338993
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,1208.264893,1109.282471,435.0396118,343.3499756,0.6793015
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,1017.108276,929.1762695,426.4956665,342.1178589,0.536888421
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,875.1981812,781.6794434,435.8208618,344.6400146,0.502063394
7,6ad16a6419750f245b37bef7107d0f66.jpg,GRAFFITI,614.1124268,520.3867188,440.9715576,344.3010254,0.253187358
0,6e4f5f05c3e16e758b3ccb2684ceff77.jpg,BAD_BILLBOARD,1617.50647,1431.663818,378.0431519,193.4049225,0.88041085
0,6e4f5f05c3e16e758b3ccb2684ceff77.jpg,BAD_BILLBOARD,1360.248047,1237.098389,384.4483337,276.9940796,0.72572273
0,6e4f5f05c3e16e758b3ccb2684ceff77.jpg,BAD_BILLBOARD,1427.964844,1300.321777,370.5793457,237.4470978,0.383096635
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,633.6522827,3.068344116,740.4588623,271.8386536,0.859808087
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,1413.517334,1163.807861,592.5299072,367.5947266,0.487042993
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,1279.303955,1065.656982,591.1065674,348.3233643,0.460229188
4,6a27cb5a15a264d70f16d0a3f1464780.jpg,CONSTRUCTION_ROAD,1563.325684,585.7612305,1080,136.5663757,0.754844248
6,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,1177.28894,1097.07666,520.854248,409.6349487,0.772634029
9,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,727.7966919,427.5949097,661.0296631,397.7016907,0.613927007
9,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,986.7967529,879.600769,574.5869141,415.880127,0.585781813
9,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,297.7414856,55.56011581,618.1917725,357.9945374,0.500913084
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,1400.209595,602.5054932,815.1738281,188.5800934,0.803727865
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,1920,1103.365967,861.7498779,181.6030273,0.72982347
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,925.1535645,96.92564392,835.567749,111.0688477,0.440081418
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,416.6256714,0.043304443,754.5819092,150.5245056,0.381030262
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,578.6682129,0,645.7373657,155.0527649,0.868179083
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,783.2988281,431.4743652,565.5393677,261.6210632,0.852944076
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,824.9697266,696.0316772,495.962677,333.7265625,0.804205656
4,6a533c4ab8409efa937f661257e279f1.jpg,CONSTRUCTION_ROAD,902.6634521,774.244812,475.5921936,346.9189148,0.601768732
6,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,208.087326,48.45162201,515.30896,391.4763794,0.791252017
6,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,81.78232574,0.578109741,501.2181702,392.1311646,0.728042364
6,762315726b39cd560720befb5f73a559.jpg,GARBAGE,501.0046692,350.3968506,636.9121094,460.5839539,0.825254679
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,878.8093872,830.1086426,426.7307739,356.1264038,0.83549875
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,1855.067505,1799.630493,451.4130249,366.9567261,0.815925658
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,477.5681763,373.8511658,527.3359375,411.9352417,0.693807364
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,358.0161743,297.8416138,416.1242676,343.507019,0.491041034
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,629.4484253,585.0368652,452.8651123,388.6494751,0.296661079
6,6da17b2bc0057a7b1e211790fedacc77.jpg,GARBAGE,404.2641907,337.2546997,442.383667,380.607666,0.267501533
6,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,1522.302612,1459.76709,477.291748,385.8621216,0.417297035
6,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,1206.835449,1151.492798,507.5782471,439.7085571,0.314494222
8,68827079728d40c7900e3ee791690edf.jpg,POTHOLES,1548.99707,1442.765503,607.2418823,466.9191895,0.278903693
6,71c126be20c8e5fe7480962b3bca186d.jpg,GARBAGE,455.8441772,382.6639709,504.7136841,404.2002563,0.782417238
6,71c126be20c8e5fe7480962b3bca186d.jpg,GARBAGE,1195.960083,1115.092041,906.8388062,806.8207397,0.687231541
6,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,760.2811279,633.2142944,554.2250366,376.7390137,0.86408782
6,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,305.5860901,109.0485535,552.0916748,386.6806641,0.849983394
6,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,1441.321777,1345.841675,567.1374512,433.1080933,0.785506964
6,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,1349.109741,1248.953979,587.4718628,457.090271,0.767056882
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,1260.124512,1069.654541,750.8066406,587.4110107,0.86612922
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,885.8501587,749.7895508,659.3231201,468.297821,0.849989593
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,1043.158691,881.7539063,630.899292,459.2797852,0.813916385
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,305.7650146,117.0956726,738.484314,581.9515381,0.792197227
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,1502.324097,1339.137939,746.5523071,576.1873169,0.774907589
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,679.6196899,539.0179443,1080,971.239563,0.767029107
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,815.5003052,623.9716187,655.4567871,467.6050415,0.726749897
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,1655.439331,1472.828491,742.9862061,562.7388916,0.72495842
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,706.859436,582.6217041,641.8215332,486.9949951,0.607712924
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,1918.409912,1755.595093,757.7875977,557.2252197,0.53101331
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,636.651001,538.7531738,843.5125122,717.1341553,0.358253568
6,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,989.9525146,851.9294434,726.5899048,605.8353271,0.259179443
7,6a19e0c044e1738ef32442b80f226255.jpg,GRAFFITI,895.9932861,760.3346558,371.4559021,249.1371765,0.882716835
7,6a19e0c044e1738ef32442b80f226255.jpg,GRAFFITI,808.4672852,673.1466675,353.8994141,235.3860626,0.79709357
7,6a19e0c044e1738ef32442b80f226255.jpg,GRAFFITI,1011.191711,848.4052734,357.9622803,231.7536011,0.458616853
6,77ac493700369accc28d39be5b31f153.jpg,GARBAGE,877.571167,776.2940674,595.1711426,488.6164856,0.874624193
6,77ac493700369accc28d39be5b31f153.jpg,GARBAGE,1645.605103,1523.166382,719.8137817,569.0688477,0.799975514
6,728bc83d1883b621b056ba381e1382f8.jpg,GARBAGE,709.0760498,458.2338867,728.7589722,520.0250854,0.702584207
6,728bc83d1883b621b056ba381e1382f8.jpg,GARBAGE,864.987854,774.4412842,522.0751953,414.2003174,0.301307768
6,78e444cc8bddec08ddf1e9aa60be523f.jpg,GARBAGE,1761.710083,1578.646362,655.4817505,406.0853882,0.63858062
6,78e444cc8bddec08ddf1e9aa60be523f.jpg,GARBAGE,1839.223877,1660.233643,687.4764404,387.681427,0.590146184
6,78e444cc8bddec08ddf1e9aa60be523f.jpg,GARBAGE,1920,1772.500977,689.9486694,425.5859375,0.574973643
6,78e444cc8bddec08ddf1e9aa60be523f.jpg,GARBAGE,1651.989624,1494.119751,621.2008057,448.9899902,0.386940628
7,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,591.2606201,452.8471985,361.6917725,231.9811249,0.861368597
7,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,373.427063,248.4401093,348.9732056,241.2417908,0.829443395
9,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,SAND_ON_ROAD,280.4921875,122.5221863,398.7619629,256.0230103,0.817343831
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,562.1380005,303.8964233,514.6904297,305.7086487,0.864680409
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,883.4910278,679.7851563,471.9064941,318.5848999,0.824828982
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,750.1419067,516.5087891,489.1331177,306.5406189,0.820622861
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,1673.531616,1543.590454,403.2182007,292.6120605,0.727232873
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,1590.750732,1447.447876,403.9237671,290.3421021,0.61905396
9,6a95a7003c4caf2b8c69efaaac8e2095.jpg,SAND_ON_ROAD,338.6339111,117.4137039,531.131958,327.862854,0.510287881
0,73e8289e4cf2c60af2fa76d59aaed409.jpg,BAD_BILLBOARD,1890.263184,1800.728271,422.1717224,290.4387817,0.757374108
0,73e8289e4cf2c60af2fa76d59aaed409.jpg,BAD_BILLBOARD,1772.085938,1690.948608,448.4154968,328.798645,0.654614627
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,1119.502075,975.4595947,716.2575073,564.1820068,0.896166563
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,888.9746094,778.5731201,827.901001,675.3741455,0.890879095
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,960.760376,762.0495605,688.3117065,520.4884033,0.762735963
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,710.2587891,643.5251465,868.302002,771.0473633,0.735531688
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,848.375,778.6341553,710.456665,613.0430298,0.698481023
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,1142.676514,1047.704102,640.817749,514.7266846,0.65719974
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,761.4295654,662.4475098,606.5081787,499.2890625,0.64670217
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,748.8252563,586.4931641,717.5272217,533.0021973,0.628239214
6,770a4ff8dbb28a6376daa753719968da.jpg,GARBAGE,1000.432373,895.6425781,551.3823853,413.8876648,0.368809164
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,426.8880615,109.9802856,625.7481689,450.8436584,0.735763133
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,1072.403564,898.0831299,585.645874,459.896759,0.496290088
6,77c01de98601411204637d6ca66fd968.jpg,GARBAGE,1039.860596,848.7855835,578.5218506,444.7064819,0.719598472
4,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,1838.939209,1130.766968,626.489624,253.7827606,0.705248594
4,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,1064.861206,456.5777893,600.4840088,234.3149872,0.658261001
3,6ecede73556e2d6ecd61a5c40f4cad55.jpg,CLUTTER_SIDEWALK,1918.764893,1612.010498,578.7171021,359.1909485,0.84900862
3,6ecede73556e2d6ecd61a5c40f4cad55.jpg,CLUTTER_SIDEWALK,1731.743408,602.3712158,617.612915,358.9281921,0.714985251
0,73749d583f94c3594f4b104ec409aad2.jpg,BAD_BILLBOARD,1917.386963,524.9467163,861.1517944,0,0.926713109
6,72eaa8f13393af7b013e5ca681222da2.jpg,GARBAGE,1730.589478,1558.104126,896.1387939,695.9067383,0.873228073
6,72eaa8f13393af7b013e5ca681222da2.jpg,GARBAGE,1635.533203,1550.625366,469.2052917,378.0384521,0.838515043
6,72eaa8f13393af7b013e5ca681222da2.jpg,GARBAGE,1085.894897,1007.853149,526.7194824,424.7056885,0.448025733
6,72eaa8f13393af7b013e5ca681222da2.jpg,GARBAGE,404.7307739,279.3197632,686.4776001,563.6634521,0.404048473
6,6a17c471c4381cffeb530b9a78f737c7.jpg,GARBAGE,1905.835205,1745.023438,606.0583496,466.6913452,0.840643048
6,6a17c471c4381cffeb530b9a78f737c7.jpg,GARBAGE,1261.856934,1163.22522,585.2807617,463.9150085,0.533243656
3,77b9438001829e277851f2ca6782c885.jpg,CLUTTER_SIDEWALK,1452.165283,892.8098145,555.6879272,342.4719543,0.772517443
3,77b9438001829e277851f2ca6782c885.jpg,CLUTTER_SIDEWALK,916.8483887,478.6235962,589.1364136,326.869873,0.616079867
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,1259.174805,1142.635498,382.618103,260.8992615,0.579828739
3,77b9438001829e277851f2ca6782c885.jpg,CLUTTER_SIDEWALK,1121.109741,717.017334,561.4629517,352.7290039,0.551322639
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,1161.709229,1045.102051,381.8022766,260.0365601,0.51110512
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,891.9490356,776.0072021,384.1621399,298.537262,0.418411434
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,1377.131958,1270.106812,365.494812,229.2695313,0.411921263
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,1439.786377,1333.618042,347.2147217,228.6758423,0.357310027
6,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,1329.571655,1195.165039,377.8900452,222.0875244,0.28931275
6,85639459807c5638513a56b7bf6713c5.jpg,GARBAGE,752.3188477,636.7565918,686.9124146,555.8334351,0.812099159
6,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,GARBAGE,389.8069153,320.6751709,514.1383057,418.7423706,0.586462915
6,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,GARBAGE,313.847229,241.2153015,535.6158447,443.7536011,0.468763202
9,7fecc6508e38c050551bb0a27bb5ec55.jpg,SAND_ON_ROAD,1362.529785,1250.401001,495.3149414,405.1817322,0.443010837
4,7963b92e636f306bbc85361ae3d58607.jpg,CONSTRUCTION_ROAD,884.746582,752.2129517,447.1088257,321.8707275,0.661291122
4,7963b92e636f306bbc85361ae3d58607.jpg,CONSTRUCTION_ROAD,818.1109619,613.8674316,484.0415649,294.2875366,0.594435096
8,795379ec15ce575b6c0f5aae1f90e6a6.jpg,POTHOLES,1557.826172,1345.428467,754.9202271,511.2740479,0.307663113
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,721.1708984,488.6986084,586.4598389,404.6911011,0.885682881
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,1157.458618,968.0472412,541.2520142,342.8041382,0.824501336
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,394.6864014,306.3421021,483.1713257,366.8431396,0.804438114
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,443.00177,351.8642273,493.395813,369.2233887,0.684180796
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,446.7137146,356.3077698,437.8248291,324.8048096,0.675458372
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,672.6000366,528.909668,473.6094971,315.3196411,0.561497271
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,280.2528687,180.4841309,488.230957,375.1433716,0.441230059
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,544.4962769,363.2717896,592.2981567,442.7058716,0.377758026
6,7e0f579bc9479dfb90ba9004f5590ee1.jpg,GARBAGE,1002.160034,928.505127,396.5924072,277.4711914,0.273172557
3,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,683.1595459,320.3525696,500.6748047,340.4187622,0.78540349
6,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,1689.706299,1590.441406,407.2799072,295.4634399,0.769304991
6,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,1490.253174,1378.598022,401.7254333,268.209259,0.680489242
6,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,248.8110657,170.1550293,378.2362976,291.6715393,0.604506254
6,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,1842.480225,1732.162842,394.894043,281.33255,0.566293299
3,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,1305.400391,838.2940063,526.2556152,346.6503906,0.499925196
3,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,940.7470093,549.6965332,518.9528809,346.7421265,0.456010967
6,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,1568.184326,1453.863037,399.6603699,291.414917,0.446797073
7,8172f71d44a5970d46672b50d00f4345.jpg,GRAFFITI,1734.415527,1593.209961,522.456543,397.1826782,0.681221902
6,86a868b35b06d80f581c7400df0c50a4.jpg,GARBAGE,1611.029785,1544.848633,500.1995239,411.5728149,0.833928704
9,86a868b35b06d80f581c7400df0c50a4.jpg,SAND_ON_ROAD,1178.348389,1098.884277,464.7449341,362.6204224,0.642437994
6,7d469f5e480b239d6070e78d179c3e1a.jpg,GARBAGE,1557.937988,1446.673828,581.9553223,429.5831909,0.359249145
3,7f031bf160701c812d157c4bcd9bf3e7.jpg,CLUTTER_SIDEWALK,1756.134521,1217.365234,529.0487061,332.5357971,0.848044097
3,7f031bf160701c812d157c4bcd9bf3e7.jpg,CLUTTER_SIDEWALK,664.5214844,214.9604797,541.6561279,358.3560791,0.772173107
3,7f031bf160701c812d157c4bcd9bf3e7.jpg,CLUTTER_SIDEWALK,1254.478027,643.1019287,544.8493652,344.9709167,0.730457842
6,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,1103.467529,987.1928101,735.8653564,600.8788452,0.812609971
6,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,254.5361633,151.0419312,1079.610107,968.7071533,0.427211642
7,84381c4b0cddef812d9ddccf69caa6ca.jpg,GRAFFITI,1117.020752,964.5286865,540.4915771,395.870636,0.854857326
6,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,GARBAGE,857.1710815,795.7324219,452.7633362,394.2140808,0.789704859
8,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,POTHOLES,629.0735474,498.7297363,614.0325928,460.7714233,0.649862289
8,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,POTHOLES,1271.303589,1068.658936,930.4569092,551.5823975,0.296427935
3,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,CLUTTER_SIDEWALK,844.3712769,437.6294861,497.4282227,317.2967529,0.806373537
3,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,CLUTTER_SIDEWALK,1224.174316,932.50177,505.8210754,341.7415466,0.636211395
6,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,GARBAGE,233.8979492,153.4841003,445.2576904,355.4949951,0.371786445
8,7a8304a7a70c0b3e47495ea1ca10adb9.jpg,POTHOLES,997.2341309,816.321167,518.9310303,406.4251099,0.48129198
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,1124.762451,864.2843628,890.4306641,598.6459961,0.909080625
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,977.1512451,627.5235596,977.7427979,649.3391113,0.89995712
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,772.8023071,593.0957642,846.8653564,606.5181274,0.853355229
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,744.7581787,442.460083,972.5391846,669.0101318,0.848766446
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,521.3299561,209.9869537,886.9542236,593.7303467,0.819244623
6,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,1321.834229,1028.932251,1068.704834,720.5993042,0.816525757
6,81e2e93d5d0b169f0db70e7a0e1e9e0e.jpg,GARBAGE,459.2516479,386.1102295,660.8931885,584.8591919,0.825350285
6,81e2e93d5d0b169f0db70e7a0e1e9e0e.jpg,GARBAGE,1653.008301,1589.194092,540.6980591,451.505188,0.404292017
7,81e2e93d5d0b169f0db70e7a0e1e9e0e.jpg,GRAFFITI,1866.264404,1710.076538,524.9012451,396.3372803,0.309019387
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1290.458984,1079.090454,596.1452026,403.8580933,0.87772274
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1149.644165,985.3425293,588.0791016,399.961853,0.869152129
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1831.76001,1584.611572,583.5579834,357.3999939,0.861177921
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1409.806396,1234.015869,585.6123047,445.9812927,0.849810004
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,706.5983887,562.5578613,609.6422729,426.322937,0.844180167
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,814.2866211,650.8774414,600.9909058,447.8711548,0.827118397
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,72.87171936,0,616.3619385,440.4526978,0.826963782
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,341.3266602,165.8743896,613.3612061,432.3357239,0.819325626
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,900.9927979,759.0341187,614.87854,428.1058044,0.818404078
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1043.317749,888.4440308,598.7769775,437.6640625,0.818056762
8,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,POTHOLES,1912.581787,1525.611206,1080,850.2046509,0.7452057
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,950.2073975,837.8579102,601.250061,446.6461487,0.688466311
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,216.8409424,13.60031891,617.6082153,431.6351929,0.664807439
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,628.3076172,427.6044312,595.8030396,400.6994019,0.662361145
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,491.7071533,270.5781555,613.7443848,411.6292419,0.648181319
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1917.02417,1759.317261,606.8883057,400.5942993,0.634259045
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1491.311157,1391.066772,587.3140869,453.5223999,0.629833817
6,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,800.3549805,692.3970947,532.0588379,391.6419678,0.331962019
6,82e26544978bd08277e925db991425a3.jpg,GARBAGE,1435.922852,1318.545166,733.6459961,594.8937988,0.868220627
6,82e26544978bd08277e925db991425a3.jpg,GARBAGE,1387.638672,1243.130371,725.9506226,587.6799927,0.811338544
6,82e26544978bd08277e925db991425a3.jpg,GARBAGE,1301.686279,1180.142456,723.6473999,596.5141602,0.767098248
